,start,end,duration,text
0,00:00:00.000,00:00:04.900,4.900000095367432," This is a really good verse to go to, to make the point that sometimes literal interpretation"
1,00:00:04.900,00:00:07.900,3.0, and over-literalizing things just totally misses the point.
2,00:00:07.900,00:00:11.939,4.039999485015869," The point of this verse is not that, oh, in the new earth, there won't be any salt water."
3,00:00:11.939,00:00:16.219,4.279999732971191, I guess that's good. I don't like dolphins anyway.
4,00:00:16.219,00:00:21.079,4.85999870300293," So once this battle is over, the battle of Armageddon, is that when the new heaven on earth comes?"
5,00:00:21.079,00:00:25.799,4.719999313354492," Yeah, in this case, we actually sort of get a decent narrative of events."
6,00:00:25.799,00:00:34.119,8.319999694824219," If you go to Revelation 20, let's just go to verse 9, it's describing this final conflict."
7,00:00:34.119,00:00:38.879,4.760002136230469, They marched up over the broad plain of the earth and surrounded the camp of the saints in the beloved city.
8,00:00:38.879,00:00:43.999,5.119998931884766," Okay, so Jerusalem is surrounded, but fire came down from heaven and consumed them."
9,00:00:43.999,00:00:48.219,4.220001220703125, And the devil who had deceived them was thrown into the lake of fire and sulfur
10,00:00:48.219,00:00:53.479,5.259998321533203," where the beast and the false prophet were, and they will be tormented day and night forever and ever."
11,00:00:53.479,00:00:56.239,2.7600021362304688, Then I saw a great white throne and him who was seated on it.
12,00:00:56.239,00:01:00.519,4.279998779296875," From his presence, earth and sky fled away and no place was found for them."
13,00:01:00.519,00:01:04.500,3.9800033569335938," And I saw the dead, great and small, standing before the throne and the books were opened."
14,00:01:04.500,00:01:07.259,2.7599945068359375," And another book was opened, which is the book of life."
15,00:01:07.259,00:01:11.519,4.260002136230469, And the dead were judged by what was written in the books according to what they had done.
16,00:01:11.519,00:01:13.699,2.1800003051757812, And the sea gave up the dead who were in it.
17,00:01:13.699,00:01:16.939,3.2399978637695312, Death and Hades gave up the dead who were in them.
18,00:01:16.939,00:01:20.759,3.8199996948242188, And they were judged each one of them according to what they had done.
19,00:01:20.759,00:01:24.100,3.3400039672851562, Then death and Hades were thrown into the lake of fire.
20,00:01:24.100,00:01:27.280,3.1800003051757812," This is the second death, the lake of fire."
21,00:01:27.280,00:01:32.359,5.079994201660156," And if anyone's name was not found written in the book of life, he was thrown into the lake of fire."
22,00:01:32.359,00:01:38.039,5.680000305175781," So, you know, at the end of the judgment day of the Lord, we have the final judgment."
23,00:01:38.039,00:01:42.019,3.9800033569335938," We have the destruction of Satan, we have the destruction of the false prophet."
24,00:01:42.019,00:01:45.119,3.0999984741210938," Basically, all the forces of evil are going to be destroyed."
25,00:01:45.119,00:01:48.839,3.720001220703125," The righteous who are in the book of life are going to be vindicated, so on and so forth."
26,00:01:48.839,00:01:52.600,3.7600021362304688," And then if you look at verse 21, here's the answer to the question."
27,00:01:52.600,00:01:54.979,2.3799972534179688, Then I saw a new heaven and a new earth.
28,00:01:54.979,00:01:59.799,4.819999694824219, For the first heaven and the first earth had passed away and the sea was no more.
