,start,end,duration,text
0,00:00:00.000,00:00:11.600,11.600000381469727," If you were looking for some kind of an ordinary science video, this is not that video."
1,00:00:11.600,00:00:18.899,7.299999237060547," Everything from God to heaven to hell to time to space, when you hear the science guys talking"
2,00:00:18.899,00:00:27.719,8.819999694824219," about the theory of everything, we're not talking about the same thing."
3,00:00:27.719,00:00:36.279,8.559999465942383," To dimensions and all that which lies between, from the cells to the stars to the quantum"
4,00:00:36.279,00:00:44.000,7.720001220703125," particles making up the whole, oh yes, we're going a lot deeper on this one."
5,00:00:44.000,00:00:52.360,8.360000610351562, From angels to fallen angels to demons to devils to even the claimed dragons of ages
6,00:00:52.360,00:00:57.439,5.079998016357422," past, to mankind's origin itself."
7,00:00:57.439,00:00:59.240,1.8000030517578125, Buckle your seatbelts.
8,00:00:59.240,00:01:02.200,2.9599990844726562, Welcome to the theory of everything.
9,00:01:02.200,00:01:13.320,11.120002746582031," Now to really dig into this, you've got to start with the understanding that it's not"
10,00:01:13.320,00:01:14.960,1.6399993896484375, just the universe.
11,00:01:14.960,00:01:17.840,2.8799972534179688, It's like this enormous Swiss watch.
12,00:01:17.840,00:01:26.280,8.44000244140625," The living organisms in this place are literally made of digital codes, of mechanics that we"
13,00:01:26.280,00:01:31.719,5.439994812011719, really don't understand even the tip of the iceberg of.
14,00:01:31.719,00:01:40.880,9.160003662109375," These are actual zip files, DNA strands to basically open like hyper-intensified life"
15,00:01:40.880,00:01:48.599,7.719993591308594, running all over the place to create every single life form on this planet.
16,00:01:48.599,00:01:49.599,1.0, It's bigger than that.
17,00:01:49.599,00:01:52.519,2.9199981689453125, Let me put this in perspective for you.
18,00:01:52.519,00:01:59.080,6.5600128173828125," Everything from the fish and the plankton in the sea to the air that you breathe in,"
19,00:01:59.080,00:02:05.560,6.4799957275390625, the oxygen from the trees to the carbon dioxide that you feed them back and return to the
20,00:02:05.560,00:02:09.000,3.44000244140625, land animals that crawl on the ground.
21,00:02:09.000,00:02:15.640,6.6399993896484375, You and I right now while you're watching this video on the other side of the screen
22,00:02:15.640,00:02:25.200,9.55999755859375, are on a little bitty blue rock that it's all also symbiotic in an enormous black abyss
23,00:02:25.200,00:02:27.840,2.6399993896484375, called space.
24,00:02:27.840,00:02:35.720,7.8800048828125, Everything here is connected to everything else almost like a cradle that's for the infants.
25,00:02:35.720,00:02:40.239,4.519989013671875, This is not just a few things work together here and there.
26,00:02:40.239,00:02:49.119,8.8800048828125, This is sheer precision in every little piece of every part of this place.
27,00:02:49.119,00:02:52.879,3.7599945068359375, Systems built on systems built on systems.
28,00:02:52.879,00:03:03.319,10.44000244140625," Genesis means the point of origin, the beginning, the inception, where what was not becomes"
29,00:03:03.319,00:03:04.319,1.0, what is.
30,00:03:04.319,00:03:11.519,7.1999969482421875, It even has its own little force field ozone to keep the atmosphere in.
31,00:03:11.519,00:03:13.559,2.0399932861328125, All making a whole.
32,00:03:13.559,00:03:18.839,5.279998779296875, It is all connected from the cells to the stars.
33,00:03:18.839,00:03:20.439,1.600006103515625, Isn't that awesome?
