,start,end,duration,text
0,00:00:00.000,00:00:04.559,4.559999942779541," Hi, this is Matt Baker. About a year ago, we posted a video called"
1,00:00:04.559,00:00:10.319,5.759999752044678," 37 Bible Characters Found Through Archaeology. In that video, I emphasized the fact that"
2,00:00:10.319,00:00:15.920,5.600000381469727," all 37 of those people, indicated here with a verification checkmark, lived during the"
3,00:00:15.920,00:00:22.100,6.180000305175781," Iron Age or later. This is because the Bible is basically an Iron Age book, meaning that"
4,00:00:22.100,00:00:25.319,3.219999313354492, it was during the Iron Age that the Bible started to be written.
5,00:00:25.319,00:00:30.760,5.440000534057617," To put it another way, by the time the biblical authors put ink to parchment, the Bronze Age"
6,00:00:30.760,00:00:36.000,5.239999771118164," was already a distant memory and therefore they had to rely on a lot of guesswork, mixed"
7,00:00:36.000,00:00:41.880,5.880001068115234," with imagination, to come up with stories from earlier times. Which is why Genesis and"
8,00:00:41.880,00:00:48.360,6.479999542236328," Exodus read more like myth and legend than, say, 2 Kings, which includes a lot of historical"
9,00:00:48.360,00:00:52.479,4.119998931884766, details that nicely line up with what we know from other sources.
10,00:00:52.479,00:00:57.240,4.760002136230469," Now, while critical scholars are all basically in agreement about all of this, there are"
11,00:00:57.240,00:01:02.400,5.159999847412109, still some people from certain religious circles who continue to believe that the Bible is
12,00:01:02.400,00:01:09.119,6.719997406005859, 100% literal history. These people sometimes cite certain archaeological finds as evidence
13,00:01:09.119,00:01:13.719,4.599998474121094," for biblical characters from the Bronze Age. Therefore, in today's video, I'm going"
14,00:01:13.719,00:01:18.479,4.760002136230469, to take a look at some of these claims and I'm going to do so with the help of Religion
15,00:01:18.479,00:01:25.520,7.040000915527344," for Breakfast, Tablets and Temples, Dig It With Raven, Al-Muqaddimah, and Digital Hammurabi."
16,00:01:25.520,00:01:30.000,4.480003356933594," But before we jump into it, I want to tell you about a shortcast that I've been listening"
17,00:01:30.000,00:01:36.920,6.9199981689453125, to on Blinkist. A shortcast is simply a short podcast and Blinkist has lots of them. As
18,00:01:36.920,00:01:41.759,4.839996337890625," you might know, Blinkist is a website and app that provides you with the main ideas"
19,00:01:41.759,00:01:48.079,6.319999694824219," of over 6,500 books, which you can either read or listen to, usually in less than 30"
20,00:01:48.079,00:01:54.280,6.200004577636719," minutes, and sometimes in even less than 15. I often check out a book on Blinkist before"
21,00:01:54.280,00:01:58.960,4.680000305175781," making a decision on whether or not I want to purchase and read the whole book. Well,"
22,00:01:58.960,00:02:04.840,5.879997253417969," Blinkist also has shortcasts, such as Dan Snow's History Hit. I recently listened"
23,00:02:04.840,00:02:10.800,5.9600067138671875," to this episode, entitled Archaeology, Discoveries, and Historical Biases. In fact, it helped"
