,start,end,duration,text
0,00:00:00.000,00:00:11.119,11.119999885559082," Hi, everyone."
1,00:00:11.119,00:00:13.880,2.760000228881836, This is Jennifer Bagnasi with Deep Believer.
2,00:00:13.880,00:00:19.700,5.820000648498535," Our guest today saw heaven twice, once when she was young, the other when she was older."
3,00:00:19.700,00:00:25.440,5.739999771118164," When she was older, she was actually escorted to the artillery room in heaven."
4,00:00:25.440,00:00:30.559,5.119998931884766," Not only that, but she accidentally got wrapped up into witchcraft, and when she did, she"
5,00:00:30.559,00:00:36.000,5.440000534057617, was actually taken into different realms through portals and tormented.
6,00:00:36.000,00:00:40.799,4.799999237060547," But not only that, she mentioned something that is happening right now."
7,00:00:40.799,00:00:46.180,5.380001068115234, A lot of people are being taken into false paradises.
8,00:00:46.180,00:00:50.759,4.579998016357422," People are having NDE experiences that actually are not from God, but they think they're in"
9,00:00:50.759,00:00:51.759,1.0, heaven.
10,00:00:51.759,00:00:56.479,4.720001220703125," So she's here to explain why that is so, and she gives us detail."
11,00:00:56.479,00:00:59.279,2.799999237060547," Sandy Lin Taylor, thank you so much for being with us today."
12,00:00:59.279,00:01:00.880,1.6000022888183594," Thank you so much, Jennifer."
13,00:01:00.880,00:01:03.439,2.55999755859375, It is an honor to be here.
14,00:01:03.439,00:01:05.959,2.520000457763672, And it is an honor to have you.
15,00:01:05.959,00:01:11.559,5.599998474121094," So Sandy Lin, you were actually raised in the Philippines, and you didn't have that"
16,00:01:11.559,00:01:12.599,1.0400009155273438, well of a childhood.
17,00:01:12.599,00:01:14.599,2.0, So tell us about your childhood.
18,00:01:14.599,00:01:18.440,3.8400039672851562, So I will start when I was young.
19,00:01:18.440,00:01:28.400,9.959999084472656," I was one and a half year old when my parents abandoned me because of poverty, and my dad"
20,00:01:28.400,00:01:31.000,2.5999984741210938, is into drugs.
21,00:01:31.000,00:01:36.319,5.319999694824219, And so they got separated when my mom was about to go to Saudi Arabia.
22,00:01:36.319,00:01:40.639,4.319999694824219," I was one and a half year old, and she just told me that she's going to buy candy in the"
23,00:01:40.639,00:01:41.639,1.0, store.
24,00:01:41.639,00:01:47.919,6.279998779296875, But she didn't come back for years.
25,00:01:47.919,00:01:50.680,2.7600021362304688, And that's the story that she told me.
26,00:01:50.680,00:01:57.239,6.55999755859375," She honestly told me that she lied when she needs to go, but it's really painful on her"
27,00:01:57.239,00:01:58.239,1.0, side too.
28,00:01:58.239,00:02:00.959,2.720001220703125," I was raised as a pagan, Jennifer."
29,00:02:00.959,00:02:07.639,6.680000305175781," So there's no person who's telling me who is Jesus about the Bible, about God."
30,00:02:07.639,00:02:14.919,7.279998779296875," So in Philippines, Jennifer, we are majority is Catholic, but I was raised as a pagan."
31,00:02:14.919,00:02:21.639,6.720001220703125," And being raised as a pagan, I grew up full of fears and anxiety."
32,00:02:21.639,00:02:25.160,3.5200042724609375, This time of my life is really hard for me.
33,00:02:25.160,00:02:33.119,7.959991455078125," This is very, very hard, abandonment issues and all sorts of abuse."
34,00:02:33.119,00:02:38.759,5.6399993896484375," So I'm not going to put in detail so much about it, but the abuse started when I was"
35,00:02:38.759,00:02:41.039,2.279998779296875, really young.
36,00:02:41.039,00:02:45.639,4.600006103515625," It's somehow close to me, that person."
37,00:02:45.639,00:02:54.759,9.1199951171875," And from there, everything started to get dark in my life and with the way I walk until"
38,00:02:54.759,00:02:55.759,1.0, I grow up.
39,00:02:55.759,00:03:06.080,10.32000732421875," So at that time where I was a pagan and growing up with not having so much things, God already"
40,00:03:06.080,00:03:09.039,2.959991455078125, showed me this vision when I was five years old.
41,00:03:09.039,00:03:17.220,8.180007934570312," So this open vision is, I will never forget this, even until now, it's just amazing."
42,00:03:17.220,00:03:23.839,6.6199951171875," So everyone was sleeping at this time, Jennifer, and we were in a very small apartment in Manila."
43,00:03:23.839,00:03:26.839,3.0, And there's this window there on our room.
44,00:03:26.839,00:03:31.000,4.160003662109375," As soon as I wake up that early morning, I heard this music."
45,00:03:31.000,00:03:33.119,2.1199951171875, It's really the one that captivates me.
46,00:03:33.119,00:03:38.959,5.839996337890625, It's the one that really draw me to go and look up on the sky.
47,00:03:38.959,00:03:42.720,3.760009765625," On that vision, the music keeps on playing."
48,00:03:42.720,00:03:49.679,6.959991455078125," Just seeing what I'm seeing at that time, it's the first time I experienced that joy,"
49,00:03:49.679,00:03:50.679,1.0, that love.
50,00:03:50.679,00:03:58.240,7.5600128173828125," When I saw the man on the road, the image of him there on the sky, what really I couldn't"
51,00:03:58.240,00:04:00.639,2.399993896484375, forget is his eyes.
52,00:04:00.639,00:04:05.279,4.6399993896484375," Even though he didn't speak to me, he's telling me that he's loved."
53,00:04:05.279,00:04:11.199,5.9199981689453125," He's telling me that he's the embodiment of all the goodness and love of joy, that peace"
54,00:04:11.199,00:04:13.119,1.9199981689453125, that transcends human understanding.
55,00:04:13.119,00:04:15.440,2.32000732421875, It's the first time I experienced that.
56,00:04:15.440,00:04:22.040,6.600006103515625," I thought it's an imagination or something, but it's because I'm confused when I was young."
57,00:04:22.040,00:04:24.000,1.959991455078125, But it's very vivid.
58,00:04:24.000,00:04:26.679,2.67999267578125, I could not forget that.
59,00:04:26.679,00:04:28.920,2.240020751953125, And then there's another instances.
60,00:04:28.920,00:04:34.160,5.239990234375," It also happened in the same place, in apartment, but I was outside at this time, Jennifer."
61,00:04:34.160,00:04:39.360,5.20001220703125," And then suddenly I was, you know, because maybe I'm anticipating, expecting I will see"
62,00:04:39.360,00:04:44.040,4.67999267578125," another, you know, because I'm really after that amazing feeling."
63,00:04:44.040,00:04:49.519,5.47998046875, And so I look up again at the time and I saw this open heaven.
64,00:04:49.519,00:04:52.959,3.44000244140625," It's like the cloud, it has a bursting colors."
65,00:04:52.959,00:04:57.919,4.959991455078125," It's like gold, but then beyond that, there's like so many bursting colors."
66,00:04:57.919,00:05:00.000,2.08001708984375, It's so beautiful.
67,00:05:00.000,00:05:01.880,1.8800048828125, And there's this river.
68,00:05:01.880,00:05:08.440,6.55999755859375," And now that I'm a Christian, I read that in Revelation where I think it is the river"
69,00:05:08.440,00:05:10.079,1.639984130859375, of living water.
70,00:05:10.079,00:05:14.880,4.800018310546875, I cannot describe in my human understanding how the place is.
71,00:05:14.880,00:05:19.239,4.3599853515625," It's simply beautiful, but you know, it's alive."
72,00:05:19.239,00:05:23.559,4.32000732421875," It's something, something miraculous, something majestic about that place."
73,00:05:23.559,00:05:28.279,4.720001220703125," And then after those, you know, experience, I was, you know, I was actually jumping for"
74,00:05:28.279,00:05:32.679,4.399993896484375," joy when, you know, my relatives things like, oh, you know, she's a child, she's just, you"
75,00:05:32.679,00:05:33.679,1.0," know, playing around."
76,00:05:33.679,00:05:38.679,5.0," But I was like, there's someone in there, there's someone in there, there's living,"
77,00:05:38.679,00:05:40.839,2.160003662109375, living in that place like that.
78,00:05:40.839,00:05:43.600,2.760009765625," So after that experience, you know, I kept it in my heart."
79,00:05:43.600,00:05:47.639,4.03997802734375," At a very young age, I already lost my innocence."
80,00:05:47.639,00:05:52.880,5.240020751953125," And this vision, you know, that I was just seeing was just, you know, turn everything"
81,00:05:52.880,00:05:54.600,1.720001220703125, in my life dark.
82,00:05:54.600,00:06:01.079,6.47998046875," So I went from different places, different people who, you know, will take care of us,"
83,00:06:01.079,00:06:03.760,2.680023193359375, relatives and other neighbors and people.
84,00:06:03.760,00:06:08.559,4.79998779296875," I want to emphasize this, Jennifer, that this is a very important role of the parents"
85,00:06:08.559,00:06:16.440,7.8800048828125," that God entrusted us, which the mother is the sole protector of their children."
86,00:06:16.440,00:06:21.959,5.519989013671875, The mother should be the one who pray fervently for their children.
87,00:06:21.959,00:06:28.799,6.839996337890625," And when the children don't have the parents to guide them, to protect them, they are open"
88,00:06:28.799,00:06:32.000,3.20001220703125, for all kinds of attacks.
89,00:06:32.000,00:06:33.639,1.639984130859375, Because that's what I experienced.
90,00:06:33.639,00:06:37.359,3.720001220703125," I've been sexually abused, molested with different peoples."
91,00:06:37.359,00:06:43.279,5.920013427734375," And at first, Jennifer, you know, I always feel that it's always my fault."
92,00:06:43.279,00:06:47.079,3.79998779296875," Like every time things happen, I always feel like it's my fault."
93,00:06:47.079,00:06:53.399,6.32000732421875," Because maybe, you know, I'm too weak to resist or I just, you know, couldn't do something"
94,00:06:53.399,00:06:54.399,1.0, about it.
95,00:06:54.399,00:06:55.839,1.44000244140625, I cannot even speak up about it.
96,00:06:55.839,00:07:00.959,5.1199951171875, I just feel so guilty inside is how I feel all my life.
97,00:07:00.959,00:07:06.679,5.720001220703125," It's that that confidence in me, you know, and innocence in me, it's just gone."
98,00:07:06.679,00:07:14.839,8.160003662109375," There comes a point in my life that that fear turns into pain that at my young age, I already"
99,00:07:14.839,00:07:16.959,2.1199951171875," felt, you know, that pain."
100,00:07:16.959,00:07:23.480,6.52001953125," And at the time, I'm not only sexually abused, there's also verbally abused, you know, everyone's,"
101,00:07:23.480,00:07:28.919,5.439971923828125," you know, like, putting curses on you in a way that, you know, sometimes, you know, because"
102,00:07:28.919,00:07:30.839,1.920013427734375, we're not too careful with words.
103,00:07:30.839,00:07:38.199,7.3599853515625," Yeah, we say so much things about this person is just going to be a nobody, you know."
104,00:07:38.199,00:07:41.160,2.96002197265625, And I was really persecuted a lot when I was young.
105,00:07:41.160,00:07:45.760,4.600006103515625," And then after that, you know, verbally abused, sexually abused."
106,00:07:45.760,00:07:52.079,6.319976806640625," We also experienced some physical abuse, you know, and the worst of all the abuse is spiritual"
107,00:07:52.079,00:07:53.079,1.0," abuse, Jennifer."
108,00:07:53.079,00:07:54.079,1.0, Yeah.
109,00:07:54.079,00:07:56.519,2.44000244140625," So, yeah, I'm surrounded with that."
110,00:07:56.519,00:08:01.959,5.44000244140625," At my young age, I saw so many things that a young child shouldn't see, like pornography."
111,00:08:01.959,00:08:07.639,5.67999267578125," And, you know, I was surrounded with everything that's going on in that environment."
112,00:08:07.639,00:08:10.839,3.20001220703125, And love and grace is very unheard.
113,00:08:10.839,00:08:13.919,3.079986572265625, Although this is how God kept me at that time.
114,00:08:13.919,00:08:21.040,7.120025634765625," This is how I see God really show mercy to me, even at those young years, Jennifer."
115,00:08:21.040,00:08:23.880,2.839996337890625, God never removed that adventurous spirit of mine.
116,00:08:23.880,00:08:25.519,1.639984130859375, I was watching this.
117,00:08:25.519,00:08:30.480,4.96002197265625, I'm sure you know this history or story.
118,00:08:30.480,00:08:31.480,1.0, It's Huckleberry Finn.
119,00:08:31.480,00:08:37.279,5.79998779296875," I kind of really related to him because he's homeless like that and like, you know, the"
120,00:08:37.279,00:08:39.920,2.6400146484375, freedom of adventure like that.
121,00:08:39.920,00:08:46.680,6.760009765625," And so when I was elementary, I saw this Four Faces of the Mountain, our teacher just taught"
122,00:08:46.680,00:08:47.680,1.0, us.
123,00:08:47.680,00:08:53.480,5.79998779296875," And in that book, I just touched the book and I said, someday, I'm going to go here."
124,00:08:53.480,00:08:55.880,2.4000244140625," So, you know, I had this faith."
125,00:08:55.880,00:08:58.680,2.79998779296875, God really put that so much faith in me.
126,00:08:58.680,00:09:02.680,4.0, There's that faith in me that I just never gave up my dream.
127,00:09:02.680,00:09:06.800,4.1199951171875, There's some stronghold in places.
128,00:09:06.800,00:09:11.880,5.08001708984375," Whatever happened in that place, it opens a portal of something evil."
129,00:09:11.880,00:09:20.600,8.719970703125," Because that place in the province with my grandpa, we always welcome medium, witchdoctor"
130,00:09:20.600,00:09:24.200,3.60003662109375, and all kinds of paganism.
131,00:09:24.200,00:09:28.959,4.75994873046875," We also, I saw them sacrificing animals."
132,00:09:28.959,00:09:32.279,3.32000732421875," I really don't understand, but I was a witness."
133,00:09:32.279,00:09:34.760,2.48004150390625, I'm just an observer at the time.
134,00:09:34.760,00:09:42.720,7.9599609375," So there was this time, this kind of God, nature spirits or whoever it is, got offended"
135,00:09:42.720,00:09:49.920,7.20001220703125, and you need to sacrifice a very specific kind of animal.
136,00:09:49.920,00:09:51.320,1.4000244140625, A collar and everything.
137,00:09:51.320,00:09:56.280,4.96002197265625," It's like, you know, that is a very cruel God, right?"
138,00:09:56.280,00:10:01.920,5.63995361328125," If you miss something with instruction, you're really in big trouble."
139,00:10:01.920,00:10:03.920,2.0," Yeah, so this is what happened."
140,00:10:03.920,00:10:10.680,6.760009765625," And after we sacrificed these animals, the blood, I'm not official at this time, but"
141,00:10:10.680,00:10:15.240,4.55999755859375," I didn't know the importance of blood, but at that time, they put blood of the animals"
142,00:10:15.240,00:10:19.680,4.44000244140625," over, you know, but it opens the portal, like what I said."
143,00:10:19.680,00:10:25.440,5.760009765625," Also, that's a place where many people were, you know, abused and, you know, because the"
144,00:10:25.440,00:10:30.960,5.52001953125," Philippines has a lot of history about abuse and wars and, you know, so much things."
145,00:10:30.960,00:10:35.160,4.20001220703125," So at that place where I sleep, Jennifer, I will never forget this."
146,00:10:35.160,00:10:41.080,5.91998291015625, This is the first time I saw this look like a dark shadow smoke.
147,00:10:41.080,00:10:42.680,1.5999755859375, That's how I can best describe it.
148,00:10:42.680,00:10:43.680,1.0, It's huge.
149,00:10:43.680,00:10:47.400,3.72003173828125, And it's really coming closer to the house.
150,00:10:47.400,00:10:52.120,4.719970703125, But I'm not sure how this really worked because I was young at the time.
151,00:10:52.120,00:10:58.080,5.96002197265625, But the only thing I remember is that entity looked like and the evil presence of that
152,00:10:58.080,00:10:59.080,1.0, entity.
153,00:10:59.080,00:11:05.840,6.760009765625," It's like really like, it's not only goosebumps, it's like it's so thick."
154,00:11:05.840,00:11:08.720,2.8800048828125," The presence is so thick, that's how I can imagine."
155,00:11:08.720,00:11:13.560,4.8399658203125, And I couldn't forget his eyes because his eyes looks like hell.
156,00:11:13.560,00:11:18.160,4.60003662109375," If I can describe it, it's like there's deep lava."
157,00:11:18.160,00:11:21.360,3.20001220703125," That's the way I can describe it, it's like dark fire lava."
158,00:11:21.360,00:11:24.640,3.27996826171875, It's like there's a realm inside his eyes.
159,00:11:24.640,00:11:26.040,1.4000244140625, That's how I can describe that.
160,00:11:26.040,00:11:32.000,5.9599609375," I was paralyzed in fear when I was young and I was like, what is this thing I'm seeing?"
161,00:11:32.000,00:11:36.640,4.6400146484375," It feels like it goes on forever, that it keeps on just, you know, walking there closer"
162,00:11:36.640,00:11:39.800,3.15997314453125, and closer and then suddenly it's gone.
163,00:11:39.800,00:11:42.520,2.72003173828125," And then I'm like, what's that thing?"
164,00:11:42.520,00:11:48.720,6.20001220703125," I felt like even when I was young, I'm seeing things a lot, but I cannot speak out about"
165,00:11:48.720,00:11:52.480,3.760009765625," it because I feel like, you know, who will believe me?"
166,00:11:52.480,00:11:53.480,1.0, Something like that.
167,00:11:53.480,00:11:58.240,4.75994873046875," After that experience, God has a plan and the enemy has a plan."
168,00:11:58.240,00:12:04.840,6.60003662109375, God has sent like a minister angels or a guardian angels to us.
169,00:12:04.840,00:12:14.640,9.79998779296875," And I also believe that the devil also sent another, you know, enemy to really guard or"
170,00:12:14.640,00:12:15.640,1.0, watch us.
171,00:12:15.640,00:12:16.640,1.0, That's how I see it.
172,00:12:16.640,00:12:21.680,5.03997802734375," Because this entity is something that I'm not seeing it every day, but every stages"
173,00:12:21.680,00:12:26.920,5.24005126953125," of like what I said, of my growing years, I'm seeing this thing."
174,00:12:26.920,00:12:31.400,4.47998046875," And just every time that thing appears, something big is about to happen to me."
175,00:12:31.400,00:12:37.080,5.67999267578125," So after I see that, that's where things really get out of hand, Jennifer."
176,00:12:37.080,00:12:41.520,4.44000244140625," The abuse, the pain and everything is horrendous."
177,00:12:41.520,00:12:46.800,5.27996826171875," There's this instance where, it happens so many times, but there's this night where this"
178,00:12:46.800,00:12:49.680,2.8800048828125," auntie of mine, he hid us in the water tank."
179,00:12:49.680,00:12:52.640,2.96002197265625, This is an empty water tank.
180,00:12:52.640,00:12:58.920,6.280029296875," This kind of water tank is not the water tank that is like, you know, it's made of like"
181,00:12:58.920,00:12:59.920,1.0, cement.
182,00:12:59.920,00:13:00.920,1.0, It's like cave.
183,00:13:00.920,00:13:01.920,1.0, It looks like cave.
184,00:13:01.920,00:13:03.160,1.239990234375," It's very dark, Jennifer."
185,00:13:03.160,00:13:11.680,8.51995849609375," So my auntie put us there in that basin and she said to us, not any single word, you know,"
186,00:13:11.680,00:13:18.600,6.9200439453125," I don't know how, how, how we survive is by the grace of God that I am here."
187,00:13:18.600,00:13:19.600,1.0, Yeah.
188,00:13:19.600,00:13:20.600,1.0, Yeah.
189,00:13:20.600,00:13:24.080,3.47998046875," So those are, you know, just a few of those experiences that I have."
190,00:13:24.080,00:13:28.680,4.5999755859375," I'm trying to, you know, make it fun, you know, to look fun, but at that time it's not"
191,00:13:28.680,00:13:29.680,1.0, fun.
192,00:13:29.680,00:13:31.440,1.760009765625, So how old were you when you were in a basin though?
193,00:13:31.440,00:13:33.080,1.6400146484375, How old were you when you were in the basin?
194,00:13:33.080,00:13:34.920,1.84002685546875, How long were you there for?
195,00:13:34.920,00:13:35.920,1.0, Yeah.
196,00:13:35.920,00:13:42.760,6.8399658203125," I think if I will remember, because I, I don't really have a clear memory of this."
197,00:13:42.760,00:13:46.060,3.29998779296875, This is just being told by my auntie.
198,00:13:46.060,00:13:47.060,1.0, This is story to me.
199,00:13:47.060,00:13:49.040,1.98004150390625," You know, when you were young, that's what she said."
200,00:13:49.040,00:13:52.480,3.44000244140625," I hid you in that water tank, that empty water in the basin."
201,00:13:52.480,00:13:58.080,5.5999755859375," So when she said this to me, I believe I'm around maybe six years old because five years"
202,00:13:58.080,00:14:03.760,5.67999267578125, old when I have a vision about the heaven and then six years old when we were transferred
203,00:14:03.760,00:14:05.080,1.32000732421875, in the province.
204,00:14:05.080,00:14:10.800,5.719970703125," So I think at those timeline where, you know, it, it happened, it really happened."
205,00:14:10.800,00:14:13.280,2.48004150390625," And like what I said, it doesn't come from my memory."
206,00:14:13.280,00:14:18.880,5.5999755859375," I barely even remember it, but you know, my auntie, this is a story that she keeps on telling"
207,00:14:18.880,00:14:19.880,1.0, me so many times.
208,00:14:19.880,00:14:25.200,5.32000732421875," During those times, you know, I'm just, you know, this, this person, but God, in a way,"
209,00:14:25.200,00:14:29.720,4.51995849609375," he have a way of reminding me of how much he loves me, even at that time where I don't"
210,00:14:29.720,00:14:30.720,1.0, know him.
211,00:14:30.720,00:14:36.399,5.67999267578125," So when I was young, you know, since I don't have parents, the time where I really feel"
212,00:14:36.399,00:14:41.279,4.8800048828125," like I'm a child is where after school we go swimming in the river, you know, like those"
213,00:14:41.279,00:14:47.000,5.72003173828125," Huckleberry Finn, you know, story and hide and seek, you know, like playing with friends."
214,00:14:47.000,00:14:48.000,1.0, Those are the happy moments.
215,00:14:48.000,00:14:54.960,6.96002197265625, Kind of really distract me from what really going on with my life and how I was really
216,00:14:54.960,00:14:55.960,1.0, feel abandoned.
217,00:14:55.960,00:14:58.279,2.3199462890625," But Jennifer, every time I saw an airplane that time."
218,00:14:58.279,00:15:00.519,2.240000009536743, I always feel that pain.
219,00:15:00.519,00:15:04.159,3.640000104904175," I feel like, you know, when was the time"
220,00:15:04.159,00:15:06.879,2.7200002670288086," I'm going to ride in there and I'll be with my mom,"
221,00:15:06.879,00:15:08.639,1.7599992752075195," looking up, you know, always looking up,"
222,00:15:08.639,00:15:10.959,2.320000648498535," hoping, you know, that, you know,"
223,00:15:10.959,00:15:13.679,2.719999313354492," I get to really have a real parents, you know,"
224,00:15:13.679,00:15:16.399,2.720001220703125," just growing up, seeing other kids of mine"
225,00:15:16.399,00:15:19.199,2.799999237060547," having, you know, a normal family."
226,00:15:19.199,00:15:22.079,2.8799991607666016," And my life is really like, you know, not a normal one."
227,00:15:22.079,00:15:22.919,0.8400001525878906," So, yeah."
228,00:15:22.919,00:15:24.319,1.4000015258789062," I know you said your mom left,"
229,00:15:24.319,00:15:25.439,1.1199989318847656, but what happened to your father?
230,00:15:25.439,00:15:27.199,1.760000228881836, I don't think you mentioned your father.
231,00:15:27.199,00:15:30.440,3.240001678466797," Yeah. So after they, they separated."
232,00:15:30.440,00:15:33.600,3.1599998474121094," So my, like what I said, my mom worked in Saudi Arabia."
233,00:15:33.600,00:15:36.960,3.3600006103515625," My dad, he went to Manila, to Makati."
234,00:15:36.960,00:15:39.800,2.8400001525878906," But it's like, I had no news about it."
235,00:15:39.800,00:15:42.199,2.3999977111816406, I had no idea what he looks like
236,00:15:42.199,00:15:44.640,2.44000244140625, because everyone says he's a bad man.
237,00:15:44.640,00:15:47.800,3.1599998474121094, He's a drug addict all his life.
238,00:15:47.800,00:15:49.960,2.1599998474121094, So that's how they describe it to me.
239,00:15:49.960,00:15:50.800,0.8400001525878906," Yeah. So, yeah."
240,00:15:50.800,00:15:52.559,1.7599983215332031, So I stay away from him.
241,00:15:52.559,00:15:54.159,1.5999984741210938, So who did they leave you with?
242,00:15:54.159,00:15:56.920,2.7600021362304688," With relatives, so many relatives."
243,00:15:56.920,00:15:57.760,0.8400001525878906, Sometimes neighbors.
244,00:15:57.760,00:16:00.680,2.920001983642578," So it really depends on, you know,"
245,00:16:00.680,00:16:02.120,1.4399986267089844, where we're going to school
